species,owner,countryof_origin,farm_name,lot_number,mill,ico_number,company,altitude,region,producer,numberof_bags,bag_weight,in_country_partner,harvest_year,grading_date,owner1,variety,processing_method,moisture,category_one_defects,quakers,color,category_two_defects,expiration,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,total_cup_points
Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11/23/0795,"unex guatemala, s.a.",4300,oriente,AGRIPEC DE LA VEGA Y CIA.,250,69 kg,Asociacion Nacional Del Café,2013,"June 6th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,1,0.0,Green,4,"June 6th, 2014",ft,1310.64,1310.64,1310.64,42.16567891292771,43.90740165714778,35.36110354268901,49.065160846663716,33.62786292086504,40.97361666590112,100.0,100.0,100.0,41.284132496634975,41.425968375960586
Arabica,volcafe ltda. - brasil,Brazil,são rafael_ ra/ras certified,2017-003,copag - varginha - mg,002/143-0/0058,volcafe ltda.,995,cerrado - monte carmelo - minas gerais,Luiz Augusto Pereira Moguilod,440,59 kg,Brazil Specialty Coffee Association,2017 / 2018,"November 3rd, 2017",Volcafe Ltda. - Brasil,Catuai,Natural / Dry,0.11,0,1.0,Green,1,"November 3rd, 2018",m,995.0,995.0,995.0,37.16011689044636,43.90740165714778,50.90766054699463,35.937624389957904,33.62786292086504,36.891248703045335,100.0,100.0,100.0,43.351437604814556,41.1816494303814
Arabica,bismarck castro,Honduras,las moras,102,cigrah s.a de c.v.,13-111-053,cigrah s.a de c.v,1400,comayagua,Yamilet Lope,275,69 kg,Instituto Hondureño del Café,2016,"April 6th, 2017",Bismarck Castro,Caturra,Natural / Dry,0.1,0,0.0,Green,4,"April 6th, 2018",m,1400.0,1400.0,1400.0,39.52621206618049,41.526148015718114,39.27794048470613,33.20924064852975,47.14497441387748,36.891248703045335,100.0,100.0,100.0,45.753725592772824,41.1816494303814
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,cortapico,cosecha 2015-2016,café don balbino,,cafe don balbino s.c. de r.l. de c.v.,1600,sierra madre occidental,Balbino Ramirez Flores,60,69 kg,Centro Agroecológico del Café A.C.,2016,"April 26th, 2016",CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Caturra,Washed / Wet,0.1,0,0.0,Green,2,"April 26th, 2017",m,1600.0,1600.0,1600.0,39.52621206618049,39.57503436802092,39.27794048470613,43.65732305274701,44.28308102972176,36.891248703045335,100.0,100.0,100.0,41.284132496634975,41.1816494303814
Arabica,u htun htun,Myanmar,thein kone,,,unspecified,,4287,ywar ngan,U Htun Htun,1,2 kg,Coffee Quality Institute,2014,"July 17th, 2015",U Htun Htun,Catuai,Natural / Dry,0.0,0,0.0,Green,1,"July 16th, 2016",m,4287.0,4287.0,4287.0,44.7917720924768,36.093386224896804,41.036466756497596,33.20924064852975,38.78541871885235,45.1331456701516,100.0,100.0,100.0,43.351437604814556,41.1816494303814
Arabica,gloria antonieta escobar urrutia,Nicaragua,finca el consuelo,,"beneficio matagalpa coffee group, s.a.",017/117/018,zeas escobar y compañía limitada,900 m.s.n.m.,matagalpa,GLORIA ANTONIETA ESCOBAR URRUTIA,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,"February 20th, 2015",Gloria Antonieta Escobar Urrutia,Caturra,Washed / Wet,0.11,0,0.0,Green,2,"February 20th, 2016",m,900.0,900.0,900.0,35.36110354268901,34.382684307167345,39.27794048470613,41.30451049146193,50.311177252127074,43.021081554495936,100.0,100.0,100.0,43.351437604814556,41.1816494303814
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,weng hui ling 翁惠鈴,,weng hui ling 翁惠鈴,,blossom valley宸嶧國際,700 m,chiayi fanlu嘉義縣番路鄉,Weng hui ling 翁惠鈴,5,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Semi-washed / Semi-pulped,0.11,0,0.0,Green,0,"December 26th, 2014",m,700.0,700.0,700.0,39.52621206618049,37.91193688437828,45.46849261792725,41.30451049146193,38.78541871885235,43.021081554495936,100.0,100.0,100.0,38.23303305876785,41.1816494303814
Arabica,the coffee source inc.,Guatemala,several,,ixchel,11-23-1972,the coffee source inc.,1400,oriente,UNEX,250,1 kg,Specialty Coffee Association,2012,"January 9th, 2013",The Coffee Source Inc.,Caturra,Washed / Wet,0.11,1,0.0,Green,12,"January 9th, 2014",m,1400.0,1400.0,1400.0,33.33209284151602,39.57503436802092,48.20403928246845,43.65732305274701,33.62786292086504,40.97361666590112,100.0,100.0,100.0,43.351437604814556,41.1816494303814
Arabica,saul m. hernandez ramirez,Mexico,mirador,,en coyula,1702801679,,808,"calnali, hidalgo","HERNANDEZ PACHECO, TIMOTEO",10,1 kg,AMECAFE,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Caturra,Washed / Wet,0.11,2,0.0,None,8,"September 27th, 2013",m,808.0,808.0,808.0,50.880489189605086,43.90740165714778,43.021081554495936,41.30451049146193,27.86071950150994,36.891248703045335,100.0,100.0,100.0,41.284132496634975,41.1816494303814
Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,Oriental Paris Civet Coffee,yes,,"sunvirtue co., ltd.",1550,dala,"Yeh, Li Chuan",1,2 kg,Specialty Coffee Association,2017,"May 9th, 2017","Sunvirtue Co., Ltd.",Catimor,Other,0.0,0,0.0,,2,"May 9th, 2018",m,1550.0,1550.0,1550.0,44.7917720924768,41.526148015718114,45.46849261792725,51.933800269713245,47.14497441387748,45.1331456701516,32.88950784999753,100.0,100.0,43.351437604814556,40.84674508916013
Arabica,cadexsa,Honduras,cerro bueno,,cadexsa,13-63-70,cadexsa,1400 msnm,marcala,Jose Omar Acosta,275,1 kg,Instituto Hondureño del Café,2015,"January 26th, 2015",CADEXSA,Catuai,Washed / Wet,0.11,0,0.0,Green,0,"January 26th, 2016",m,1400.0,1400.0,1400.0,39.52621206618049,41.526148015718114,39.27794048470613,38.70492587935448,36.28309821459189,38.91785434304976,100.0,100.0,100.0,45.753725592772824,40.84674508916013
Arabica,juan luis alvarado romero,Guatemala,el morito,,beneficio ixchel,11/23/1170,"unex guatemala, s.a.",4300,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,"August 7th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,2,"August 7th, 2014",ft,1310.64,1310.64,1310.64,42.16567891292771,43.90740165714778,39.27794048470613,38.70492587935448,38.78541871885235,40.97361666590112,100.0,100.0,100.0,38.23303305876785,40.84674508916013
Arabica,pablo enrique martinez gama,Mexico,"la orduña, coatepec, veracruz",,alcafe s.a. de c.v,1104362940,café katsina,1250,coatepec,PABLO ENRIQUE MARTINEZ GAMA,20,1 kg,AMECAFE,2012,"October 9th, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,0.11,0,0.0,Green,2,"October 9th, 2013",m,1250.0,1250.0,1250.0,42.16567891292771,37.91193688437828,37.32318827422467,46.167442201424855,41.44607852982084,38.91785434304976,100.0,100.0,100.0,39.83888895339272,40.84674508916013
Arabica,israel eduardo paz garcia,Mexico,el carrizo,,"zaragoza itundujia, oaxaca",1405791535,cafeorganico.mx,1550,zaragoza itundujia,CIRILO JOSE JOSE,15,1 kg,AMECAFE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,0.14,1,0.0,Green,2,"September 13th, 2013",m,1550.0,1550.0,1550.0,50.880489189605086,46.284322749496745,48.20403928246845,49.065160846663716,36.28309821459189,40.97361666590112,32.88950784999753,100.0,100.0,48.024771563238424,40.84674508916013
Arabica,marco virgilio ramirez teliz,Mexico,el aguacate,,cafes de naranjal s.a. de c.v.,1104367469,cafes de naranjal s.a. de c.v,1000,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,15,1 kg,AMECAFE,2012,"September 10th, 2012",MARCO VIRGILIO RAMIREZ TELIZ,Bourbon,Washed / Wet,0.12,0,0.0,Green,12,"September 10th, 2013",m,1000.0,1000.0,1000.0,42.16567891292771,43.90740165714778,43.021081554495936,35.937624389957904,41.44607852982084,36.891248703045335,100.0,100.0,100.0,38.23303305876785,40.84674508916013
Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0582,"unex guatemala, s.a.",4300,oriente,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,"May 24th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,5,"May 24th, 2013",ft,1310.64,1310.64,1310.64,42.16567891292771,43.90740165714778,39.27794048470613,43.65732305274701,33.62786292086504,36.891248703045335,100.0,100.0,100.0,41.284132496634975,40.84674508916013
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,好自在咖啡莊園,,好自在咖啡莊園,Taiwan台灣,宸嶧國際,850公尺,苗栗泰安,簡義榮,10,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,0.07,0,0.0,Green,0,"November 23rd, 2015",m,850.0,850.0,850.0,44.7917720924768,41.526148015718114,45.46849261792725,38.70492587935448,33.62786292086504,36.891248703045335,100.0,100.0,100.0,38.23303305876785,40.54432354291504
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,sheng he shang pin coffee 聖荷上品咖啡坊,,sheng he shang pin coffee 聖荷上品咖啡坊,,blossom valley宸嶧國際,200 m,yunlin gukeng he bao 雲林縣古坑鄉荷苞村,Du zheng ru 杜政儒,10,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Other,0.11,0,0.0,Green,0,"December 26th, 2014",m,200.0,200.0,200.0,39.52621206618049,41.526148015718114,45.46849261792725,41.30451049146193,36.28309821459189,36.891248703045335,100.0,100.0,100.0,38.23303305876785,40.54432354291504
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,a shu she coffee 阿束社咖啡莊園,,a shu she coffee 阿束社咖啡莊園,,blossom valley宸嶧國際,150 m,changhua baguashan 彰化市八卦山,Zheng zhao ming 鄭昭明,10,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,0.11,0,0.0,Green,0,"December 26th, 2014",m,150.0,150.0,150.0,39.52621206618049,41.526148015718114,45.46849261792725,33.20924064852975,41.44607852982084,38.91785434304976,100.0,100.0,100.0,38.23303305876785,40.54432354291504
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,wu kun shan coffee 吳焜山咖啡園,,wu kun shan coffee 吳焜山咖啡園,,blossom valley宸嶧國際,250 m,changhua baguashan 彰化市八卦山,Wu kun shan 吳焜山,10,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Semi-washed / Semi-pulped,0.11,0,0.0,Green,0,"December 26th, 2014",m,250.0,250.0,250.0,39.52621206618049,41.526148015718114,45.46849261792725,35.937624389957904,38.78541871885235,38.91785434304976,100.0,100.0,100.0,38.23303305876785,40.54432354291504
Arabica,israel eduardo paz garcia,Mexico,el tabaco,,"zaragoza itundujia, oaxaca",1401045726,cafeorganico.mx,1300,zaragoza itundujia,ALBERTA TEODORO ANALCO,13,1 kg,AMECAFE,2012,"September 14th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,0.15,0,0.0,None,0,"September 14th, 2013",m,1300.0,1300.0,1300.0,42.16567891292771,39.57503436802092,45.46849261792725,35.937624389957904,36.28309821459189,38.91785434304976,100.0,100.0,100.0,39.83888895339272,40.54432354291504
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,santa matilde,605135 / K1730103,beneficio san carlos,017/001/1638,"comercial internacional exportadora, s.a.",1250,jinotega,RONALDO LACAYO CARDENAL,275,69 kg,Instituto Hondureño del Café,2017,"June 13th, 2017","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Caturra,Washed / Wet,0.1,0,0.0,Green,5,"June 13th, 2018",m,1250.0,1250.0,1250.0,42.16567891292771,37.91193688437828,37.32318827422467,35.937624389957904,47.14497441387748,40.97361666590112,100.0,100.0,100.0,38.23303305876785,40.27745792544598
Arabica,ngu shwe li,Myanmar,doe kwin,,ngu shwe li coffee estate,Unspecified,ngu shwe li coffee estate,3845,"doe kwin, pyin oo lwin",Ngu Shwe Li Coffee Estate,1,2 kg,Coffee Quality Institute,2015,"July 17th, 2015",Ngu Shwe Li,Other,Washed / Wet,0.0,0,0.0,Green,4,"July 16th, 2016",m,3845.0,3845.0,3845.0,37.16011689044636,43.90740165714778,39.27794048470613,46.167442201424855,38.78541871885235,36.891248703045335,100.0,100.0,100.0,36.57597933836603,40.27745792544598
Arabica,kurt kappeli,Mexico,various,,productores de cafes especiales sc,0016-2050-0001,globus coffee,1300 to 1500 meters,"sierra fraylesca, chiapas",various small producers,280,2 kg,Specialty Coffee Association,2014,"May 1st, 2014",Kurt Kappeli,Typica,Washed / Wet,0.0,0,0.0,Green,2,"May 1st, 2015",m,1300.0,1500.0,1400.0,50.880489189605086,57.33580623084404,50.90766054699463,49.065160846663716,50.311177252127074,50.365319144770424,32.88950784999753,32.40739740400315,100.0,48.024771563238424,40.27745792544598
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,zhang li hong coffee 張立宏咖啡莊園,,zhang li hong coffee 張立宏咖啡莊園,,blossom valley宸嶧國際,250 m,changhua baguashan 彰化市八卦山,Zhang xian tong 張献銅,10,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,0.11,0,0.0,Green,0,"December 26th, 2014",m,250.0,250.0,250.0,39.52621206618049,41.526148015718114,45.46849261792725,33.20924064852975,41.44607852982084,36.891248703045335,100.0,100.0,100.0,38.23303305876785,40.27745792544598
Arabica,doi tung development project,Thailand,doi tung development project,,doi tung development project,10589010,doi tung development project,800++,thailand,Doi Tung Development Project,2,1 kg,Specialty Coffee Association,2012,"May 29th, 2013",Doi Tung Development Project,,Washed / Wet,0.0,0,0.0,Green,0,"May 29th, 2014",m,800.0,800.0,800.0,42.16567891292771,30.610253450213264,41.036466756497596,46.167442201424855,47.14497441387748,38.91785434304976,100.0,100.0,100.0,38.23303305876785,40.27745792544598
Arabica,pablo enrique martinez gama,Mexico,"la orduña, coatepec, veracruz",,alcafe s.a. de c.v,1104362940,,1250,coatepec,PABLO ENRIQUE MARTINEZ GAMA,20,1 kg,AMECAFE,2012,"September 10th, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,0.12,0,0.0,Green,9,"September 10th, 2013",m,1250.0,1250.0,1250.0,39.52621206618049,41.526148015718114,41.036466756497596,38.70492587935448,44.28308102972176,45.1331456701516,37.093842995122785,100.0,100.0,43.351437604814556,40.27745792544598
Arabica,ethiopia commodity exchange,Ethiopia,"phone number | 0911-51-08-01, email | at",,,010/0170,,,limu,Contact name | ATO Teshome Belamo,300,6,Ethiopia Commodity Exchange,2010,"June 17th, 2010",Ethiopia Commodity Exchange,,,0.05,0,0.0,,2,"June 17th, 2011",m,,,,44.7917720924768,46.284322749496745,53.570342264468884,61.969754794509214,58.69548950759715,53.21046281822518,32.88950784999753,35.09708327118937,33.14677271249432,57.01416981461682,40.27745792544598
Arabica,calixto guillen vazquez,Mexico,various,,productores de cafes especiales sc,2406,"finca triunfo verde, s.c.",1300,chiapas,VARIOS PRODUCTORES,400,1 kg,AMECAFE,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Bourbon,Washed / Wet,0.12,0,0.0,Green,4,"March 29th, 2014",m,1300.0,1300.0,1300.0,42.16567891292771,37.91193688437828,41.036466756497596,43.65732305274701,47.14497441387748,40.97361666590112,37.093842995122785,100.0,100.0,41.284132496634975,39.97963693226344
Arabica,alejandro garcia palacios,Mexico,finca buenos aires,,finca la fortuna,1506558878,industrializadora de kaffee andes s.a. de c.v.,1100,"motozintla, chiapas",MARTHA PALACIOS,10,1 kg,AMECAFE,2012,"September 11th, 2012",ALEJANDRO GARCIA PALACIOS,Other,Washed / Wet,0.12,1,0.0,Green,7,"September 11th, 2013",m,1100.0,1100.0,1100.0,37.16011689044636,39.57503436802092,37.32318827422467,41.30451049146193,44.28308102972176,38.91785434304976,100.0,100.0,100.0,38.23303305876785,39.97963693226344
Arabica,christina dusing,Mexico,rancho san francisco iii,,ecc beneficio veracruz,1506729960,,1100,veracruz,DELMAR MORENO GUILLEN,82,1 kg,AMECAFE,2012,"August 30th, 2012",CHRISTINA DUSING,Bourbon,Washed / Wet,0.0,0,0.0,,0,"August 30th, 2013",m,1100.0,1100.0,1100.0,47.830941407315294,39.57503436802092,39.27794048470613,38.70492587935448,41.44607852982084,38.91785434304976,100.0,100.0,100.0,33.908910312173326,39.97963693226344
Arabica,montegrande,Mexico,finca monte grande,,"finca montegrande, jaltenango",0,,1100,jaltenango,MARIA ELENA TERESA FERNANDEZ CEJA,250,1 kg,AMECAFE,2012,"July 26th, 2012",MONTEGRANDE,Catuai,Washed / Wet,0.11,0,0.0,Green,3,"July 26th, 2013",m,1100.0,1100.0,1100.0,37.16011689044636,37.91193688437828,41.036466756497596,35.937624389957904,50.311177252127074,45.1331456701516,37.093842995122785,100.0,100.0,45.753725592772824,39.97963693226344
Arabica,pablo enrique martinez gama,Mexico,finca la orduña,,"finca la orduña, coatepec, ver.",1104362940,,1250,coatepec,PABLO ENRIQUE MARTINEZ GAMA,100,1 kg,AMECAFE,2012,"July 11th, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Natural / Dry,0.12,0,0.0,Green,6,"July 11th, 2013",m,1250.0,1250.0,1250.0,42.16567891292771,41.526148015718114,39.27794048470613,46.167442201424855,38.78541871885235,40.97361666590112,37.093842995122785,100.0,100.0,43.351437604814556,39.97963693226344
Arabica,jesus carlos cadena valdivia,Mexico,finca huehuetecpan,,"cosautlan de carvajal, veracruz, méxico",1104387103,cafetalera la asunción s.a. de c.v.,1250,veracruz,MARIA DEL ROSARIO IRAIS VALDIVIA ORTIZ,209,1 kg,AMECAFE,2012,"July 11th, 2012",JESUS CARLOS CADENA VALDIVIA,Mundo Novo,Washed / Wet,0.11,0,0.0,Green,0,"July 11th, 2013",m,1250.0,1250.0,1250.0,37.16011689044636,43.90740165714778,41.036466756497596,51.933800269713245,44.28308102972176,38.91785434304976,100.0,35.09708327118937,100.0,38.23303305876785,39.97963693226344
Arabica,juan luis alvarado romero,Guatemala,piamonte,11/23/0639,beneficio ixchel,11/23/0639,"unex guatemala, s.a.",1700,san marcos,JORGE LEAL,50,69 kg,Asociacion Nacional Del Café,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,0.0,Green,2,"August 22nd, 2018",m,1700.0,1700.0,1700.0,42.16567891292771,41.526148015718114,37.32318827422467,43.65732305274701,41.44607852982084,45.1331456701516,37.093842995122785,100.0,100.0,39.83888895339272,39.791486588114886
Arabica,asociación aldea global jinotega,Nicaragua,asociación aldea global jinotega,,beneficio soppexcca,017/191/488,asociación aldea global jinotega,1250,jinotega,Asociación Aldea Global Jinotega,75,2 kg,Asociación de Cafés Especiales de Nicaragua,2014,"March 30th, 2015",Asociación Aldea Global Jinotega,Caturra,Washed / Wet,0.11,0,0.0,Green,0,"March 29th, 2016",m,1250.0,1250.0,1250.0,29.574308451669,39.57503436802092,43.021081554495936,30.39908365794161,50.311177252127074,38.91785434304976,100.0,100.0,100.0,41.284132496634975,39.791486588114886
Arabica,juan luis alvarado romero,Guatemala,la esperanza,11/23/0507,beneficio ixchel,11/23/0507,"unex guatemala, s.a.",1901.64,oriente,"AGRICOLA EL PILAR, S.A.",25,69 kg,Asociacion Nacional Del Café,2016,"June 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,4.0,Green,1,"June 22nd, 2018",m,190164.0,190164.0,190164.0,47.830941407315294,46.284322749496745,45.46849261792725,51.933800269713245,44.28308102972176,47.440536443106716,37.093842995122785,35.09708327118937,35.404048572007326,43.351437604814556,39.47711830280336
Arabica,"lin, che-hao krude 林哲豪",Taiwan,ka-vulungan coffee estate,,ka-vulungan coffee estate,Taiwan,"red on tree co., ltd.",800-1200,"taiwu township , pingtung county 屏東縣泰武鄉",Wei-Chieh ( Jack ) Hua,28,50 kg,Specialty Coffee Association,2014,"March 21st, 2015","Lin, Che-Hao Krude 林哲豪",Typica,Natural / Dry,0.0,0,0.0,,0,"March 20th, 2016",m,800.0,1200.0,1000.0,56.73472461878255,43.90740165714778,43.021081554495936,43.65732305274701,55.91180052581991,60.42496563103818,37.093842995122785,35.09708327118937,33.14677271249432,45.753725592772824,39.47711830280336
Arabica,"lin, che-hao krude 林哲豪",Taiwan,baijiada coffee farm佰加達咖啡莊園,,baijiada coffee farm佰加達咖啡莊園,Taiwan,"red on tree co., ltd.",500-700m,"baihe dist., tainan city 臺南市白河區",LIN REN FU 林人富,50,20 kg,Specialty Coffee Association,2013,"July 28th, 2014","Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,0.1,0,0.0,Blue-Green,0,"July 28th, 2015",m,500.0,700.0,600.0,35.36110354268901,37.91193688437828,45.46849261792725,33.20924064852975,38.78541871885235,40.97361666590112,100.0,100.0,100.0,38.23303305876785,39.47711830280336
Arabica,the coffee source inc.,Costa Rica,several,,coopeagri,5-066-038,the coffee source inc.,1100,brunca,Coopeagri,275,2 kg,Specialty Coffee Association,2013,"September 23rd, 2013",The Coffee Source Inc.,Catuai,Washed / Wet,0.1,0,0.0,Bluish-Green,4,"September 23rd, 2014",m,1100.0,1100.0,1100.0,50.880489189605086,48.997181171270185,58.47385198334097,57.536456087590935,55.91180052581991,53.21046281822518,29.308474763894576,31.100742279391113,100.0,63.108751296013764,39.47711830280336
Arabica,fredy gordillo reyes,Mexico,union ramal santa cruz,,union ramal santa cruz,2496,union ramal santa cruz spr de ri,1400,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,310,1 kg,AMECAFE,2013,"March 29th, 2013",FREDY GORDILLO REYES,Typica,Washed / Wet,0.12,0,0.0,Green,4,"March 29th, 2014",m,1400.0,1400.0,1400.0,50.880489189605086,37.91193688437828,39.27794048470613,33.20924064852975,50.311177252127074,34.43304050786505,100.0,100.0,100.0,32.261178801446114,39.47711830280336
Arabica,leonides de la cruz lopez,Mexico,comonyaj noptic s de ss,,,0,comon yaj noptic s. de ss,1022,chiapas,COMONYAJ NOPTIC S DE SS,275,1 kg,AMECAFE,2013,"March 29th, 2013",LEONIDES DE LA CRUZ LOPEZ,Bourbon,Washed / Wet,0.13,0,0.0,Green,4,"March 29th, 2014",m,1022.0,1022.0,1022.0,50.880489189605086,37.91193688437828,37.32318827422467,51.933800269713245,50.311177252127074,34.43304050786505,100.0,35.09708327118937,100.0,35.31786457488786,39.47711830280336
Arabica,calixto guillen vazquez,Mexico,various,,productores de cafes especiales sc,2406,"finca triunfo verde, s.c.",1300,chiapas,VARIOS PRODUCTORES,380,1 kg,AMECAFE,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Bourbon,Washed / Wet,0.12,0,0.0,Green,5,"March 29th, 2014",m,1300.0,1300.0,1300.0,39.52621206618049,37.91193688437828,39.27794048470613,38.70492587935448,38.78541871885235,38.91785434304976,100.0,100.0,100.0,38.23303305876785,39.47711830280336
Arabica,israel eduardo paz garcia,Mexico,peña negra,,"zaragoza itundujia, oaxaca",0,cafeorganico.mx,1450,zaragoza itundujia,MINERVA ZUÑIGA GARCIA,12,1 kg,AMECAFE,2012,"September 14th, 2012",ISRAEL EDUARDO PAZ GARCIA,Bourbon,Washed / Wet,0.14,0,0.0,None,0,"September 14th, 2013",m,1450.0,1450.0,1450.0,39.52621206618049,39.57503436802092,43.021081554495936,35.937624389957904,38.78541871885235,36.891248703045335,100.0,100.0,100.0,36.57597933836603,39.47711830280336
Arabica,alfredo bojalil,Mexico,el vergel,,amsa oaxaca,1405811686,ecomtrading,1050,pochutla,ANGEL GONZALES,250,1 kg,AMECAFE,2012,"September 4th, 2012",ALFREDO BOJALIL,Typica,Washed / Wet,0.1,1,0.0,Green,22,"September 4th, 2013",m,1050.0,1050.0,1050.0,42.16567891292771,41.526148015718114,39.27794048470613,35.937624389957904,36.28309821459189,36.891248703045335,100.0,100.0,100.0,38.23303305876785,39.47711830280336
Arabica,lusso lab,Guatemala,genuine antigua medina,,,FINCA MEDINA 11/11711/01-LOGO APCA,lusso coffee lab,,antigua,Jorge Bolanos,275,69 kg,Specialty Coffee Association,2012,"July 23rd, 2012",LUSSO LAB,Bourbon,Washed / Wet,0.0,0,0.0,Green,4,"July 23rd, 2013",m,,,,50.880489189605086,43.90740165714778,53.570342264468884,43.65732305274701,33.62786292086504,45.1331456701516,37.093842995122785,35.09708327118937,35.404048572007326,55.14568256562615,39.47711830280336
Arabica,montegrande,Mexico,finca monte grande,,,1506622214,cafe montegrande,1100,tuxtla gutierrez,ALFREDO MOISES CEJA,36,1 kg,AMECAFE,2012,"June 6th, 2012",MONTEGRANDE,Typica,Washed / Wet,0.12,0,0.0,,7,"June 6th, 2013",m,1100.0,1100.0,1100.0,39.52621206618049,33.20924064852975,37.32318827422467,35.937624389957904,41.44607852982084,38.91785434304976,100.0,100.0,100.0,45.753725592772824,39.47711830280336
Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0508,beneficio ixchel,11/23/0508,"unex guatemala, s.a.",4000,oriente,JESUS RAMIREZ,25,69 kg,Asociacion Nacional Del Café,2016,"June 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.1,0,2.0,Green,1,"June 22nd, 2018",ft,1219.2,1219.2,1219.2,44.7917720924768,46.284322749496745,45.46849261792725,51.933800269713245,47.14497441387748,45.1331456701516,37.093842995122785,35.09708327118937,35.404048572007326,43.351437604814556,39.022308844987
Arabica,consejo salvadoreño del café,El Salvador,la montaña,1,sociedad cooperativa de cafetaleros de ciudad barrios de r.l.,9,consejo salvadoreño del café,1250,cacahuatique,Sociedad Cooperativa de Cafetaleros de Ciudad Barrios de R.L.,275,69 kg,Salvadoran Coffee Council,2016,"March 23rd, 2017",Consejo Salvadoreño del Café,Bourbon,Washed / Wet,0.0,0,0.0,Bluish-Green,12,"March 23rd, 2018",m,1250.0,1250.0,1250.0,39.52621206618049,37.91193688437828,39.27794048470613,28.399195089935347,44.28308102972176,40.97361666590112,100.0,100.0,100.0,38.23303305876785,39.022308844987
Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11/23/0957,"unex guatemala, s.a.",4300,oriente,AGRIPEC DE LA VEGA Y CIA.,250,69 kg,Asociacion Nacional Del Café,2013,"June 27th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,6,"June 27th, 2014",ft,1310.64,1310.64,1310.64,47.830941407315294,36.093386224896804,35.36110354268901,35.937624389957904,36.28309821459189,40.97361666590112,100.0,100.0,100.0,38.23303305876785,39.022308844987
Arabica,fredy gordillo reyes,Mexico,union ramal santa cruz,,union ramal santa cruz,2496,union ramal santa cruz spr de ri,1400,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,310,1 kg,AMECAFE,2013,"March 29th, 2013",FREDY GORDILLO REYES,Typica,Washed / Wet,0.12,0,0.0,Green,6,"March 29th, 2014",m,1400.0,1400.0,1400.0,44.7917720924768,41.526148015718114,35.36110354268901,51.933800269713245,38.78541871885235,27.45895165710457,100.0,100.0,100.0,35.31786457488786,39.022308844987
